timestamp,price_eur_mwh,ambient_temp_c,solar_irradiance
2023-01-01T00:00:00,41.6957189603305,1.85918284991671,0.0
2023-01-01T00:15:00,35.0150345655838,2.4421343343949617,0.0
2023-01-01T00:30:00,44.09549231311443,-0.12240687906009806,0.0
2023-01-01T00:45:00,45.259251535449806,-1.6025331653168735,0.0
2023-01-01T01:00:00,31.098441092507805,0.5246837305905885,0.0
2023-01-01T01:15:00,34.72263343734465,-0.49090025830484774,0.0
2023-01-01T01:30:00,42.333744927169036,-0.4528634660795848,0.0
2023-01-01T01:45:00,40.653465769186674,0.09611356370380986,0.0
2023-01-01T02:00:00,42.767619698348135,-1.030430802616577,0.0
2023-01-01T02:15:00,39.27752167763954,-0.9320470688196223,0.0
2023-01-01T02:30:00,48.702056630047785,-0.8272721002360176,0.0
2023-01-01T02:45:00,49.02429708912354,0.7041169834968275,0.0
2023-01-01T03:00:00,46.360151425633475,-0.7484138109429866,0.0
2023-01-01T03:15:00,52.62142329439713,-2.0013105353031486,0.0
2023-01-01T03:30:00,50.334451692644166,-1.9230310644405455,0.0
2023-01-01T03:45:00,44.76426658675012,-0.5239651758163497,0.0
2023-01-01T04:00:00,52.01588748197084,-1.7034663734819573,0.0
2023-01-01T04:15:00,46.531946753033324,-2.0223676789513627,0.0
2023-01-01T04:30:00,56.91071642079291,0.31377538080972234,0.0
2023-01-01T04:45:00,53.49371470056385,0.5247785386159459,0.0
2023-01-01T05:00:00,54.07144084178163,-0.34277237165705354,0.0
2023-01-01T05:15:00,52.86567939921608,0.5263582022798695,0.0
2023-01-01T05:30:00,63.67431641052747,0.6495181873915209,0.0
2023-01-01T05:45:00,58.091423566611475,1.3128971260386537,0.0
2023-01-01T06:00:00,58.03049445074282,1.5836258017639464,19.746113881592095
2023-01-01T06:15:00,61.677421277020834,-1.3403468931842073,62.23039568480527
2023-01-01T06:30:00,69.32648901026391,1.3284490524087136,106.26390353673149
2023-01-01T06:45:00,71.64141180917765,2.405999375003952,165.23895028571883
2023-01-01T07:00:00,74.9121775215887,1.8110599939044176,207.0552360820166
2023-01-01T07:15:00,77.8864493177918,2.6039870828892506,265.1888175568753
2023-01-01T07:30:00,89.14064193101066,3.6761159724309707,320.6740029111419
2023-01-01T07:45:00,78.88613238838381,3.3738050263766244,360.6972896568416
2023-01-01T08:00:00,80.60130097296724,5.176521731563174,405.8184379664383
2023-01-01T08:15:00,81.0728675683803,5.177960905127783,472.31338907990533
2023-01-01T08:30:00,89.91614664894625,4.319795278651688,487.00914320697655
2023-01-01T08:45:00,93.87558424777133,4.6310516388377945,527.476652080055
2023-01-01T09:00:00,88.74453189701491,2.371192479742067,566.2166386688584
2023-01-01T09:15:00,85.8798202469324,5.287433163433764,601.4718459831818
2023-01-01T09:30:00,86.40568168326287,4.651404845553214,634.6826722329881
2023-01-01T09:45:00,93.91268273440205,6.613288059040824,690.930525499837
2023-01-01T10:00:00,94.1992935500309,6.927301566678558,692.8203230275509
2023-01-01T10:15:00,92.72565983810661,7.846009132789179,717.4981932261506
2023-01-01T10:30:00,85.92877739313882,8.914287651082162,739.1036260090294
2023-01-01T10:45:00,89.40296420192486,7.848979296585471,758.7063670787619
2023-01-01T11:00:00,87.57407913304336,10.501932896866627,773.5344516803812
2023-01-01T11:15:00,86.62153363874435,8.78738942828095,795.7489731495127
2023-01-01T11:30:00,88.2404603553133,7.563868765279123,802.6436605941577
2023-01-01T11:45:00,83.2051826535046,8.615519600433727,798.2871385908828
2023-01-01T12:00:00,83.56670137691782,9.091410571754896,800.0
2023-01-01T12:15:00,80.46720737377487,10.324682580970675,798.2871385908828
2023-01-01T12:30:00,81.44662778248447,9.034386726461543,793.1558890990484
2023-01-01T12:45:00,82.94428029881566,9.912358375949307,784.6282243225844
2023-01-01T13:00:00,72.20487098806137,10.256628726853977,786.5640317364123
2023-01-01T13:15:00,77.51238006967395,10.154632226484019,765.6261585873597
2023-01-01T13:30:00,76.29786094032009,11.57620916169087,755.5837402838631
2023-01-01T13:45:00,74.91519915099539,11.544418750379421,717.4981932261506
2023-01-01T14:00:00,76.1169303811137,12.1836386777818,722.9875383932457
2023-01-01T14:15:00,84.27623236378123,10.775203086251615,678.6324600939707
2023-01-01T14:30:00,71.71004478891683,12.372713320834196,636.9273658698273
2023-01-01T14:45:00,80.05032148409529,9.844673038398007,613.5387776707413
2023-01-01T15:00:00,65.89992032721027,9.833132283953574,565.685424949238
2023-01-01T15:15:00,71.68462471363084,9.994868438283838,527.4766520800551
2023-01-01T15:30:00,73.16112746725778,11.179397445818385,487.0091432069767
2023-01-01T15:45:00,74.21464987874677,12.30860638394057,459.40532556052506
2023-01-01T16:00:00,73.72826646052262,10.414929462038211,401.6043207937792
2023-01-01T16:15:00,72.984643541938,10.426403956949628,353.83095217520105
2023-01-01T16:30:00,66.08217684761794,10.548775824701814,306.1467458920719
2023-01-01T16:45:00,64.28916390429875,11.175581157527217,257.1515722425294
2023-01-01T17:00:00,69.63839386989453,9.94004370429549,235.55214849831262
2023-01-01T17:15:00,63.11741837747284,9.676917300842204,156.0722576129029
2023-01-01T17:30:00,56.404225789269766,8.636241363333152,104.42095377604126
2023-01-01T17:45:00,55.81376007614381,9.160834318640175,52.32250338411449
2023-01-01T18:00:00,55.57487213155029,10.64161902499805,25.090449552532682
2023-01-01T18:15:00,63.30776758052508,9.268517484022322,0.0
2023-01-01T18:30:00,62.15602407404795,8.134230648747844,0.0
2023-01-01T18:45:00,65.46300537705096,9.791081955789979,0.0
2023-01-01T19:00:00,60.35948942782527,7.636303082883244,0.0
2023-01-01T19:15:00,63.6674641460095,9.295204305739905,0.0
2023-01-01T19:30:00,66.25301860189145,8.921224157034072,0.0
2023-01-01T19:45:00,61.67992716294567,7.2061650031370705,0.0
2023-01-01T20:00:00,65.44639080611198,5.275881328186871,0.0
2023-01-01T20:15:00,59.60929218350235,8.681559132385958,0.0
2023-01-01T20:30:00,60.67052314289461,6.391949794528287,0.0
2023-01-01T20:45:00,59.94820071017248,5.2900483356037,0.0
2023-01-01T21:00:00,55.0507997098822,6.177644499718489,0.0
2023-01-01T21:15:00,62.441872736513865,5.5314005965839215,0.0
2023-01-01T21:30:00,56.44694244905605,5.749297781509561,0.0
2023-01-01T21:45:00,57.463404896815184,3.388626864166766,0.0
2023-01-01T22:00:00,58.24573983716571,3.987075727102702,0.0
2023-01-01T22:15:00,56.36763471542283,2.107009562879526,0.0
2023-01-01T22:30:00,55.628070173994765,3.5917503864941276,0.0
2023-01-01T22:45:00,49.87252498423993,2.5448390740022377,0.0
2023-01-01T23:00:00,46.23712547555622,2.502525840430243,0.0
2023-01-01T23:15:00,45.8980883844381,1.7417454629853497,0.0
2023-01-01T23:30:00,35.788849840829805,1.3179591903027488,0.0
2023-01-01T23:45:00,34.93728561797161,0.39721052032830473,0.0
2023-01-02T00:00:00,33.730718054455444,1.8067849758407437,0.0
2023-01-02T00:15:00,35.400803513447975,2.2376606401433694,0.0
2023-01-02T00:30:00,42.51419002236844,-0.05779295238170101,0.0
2023-01-02T00:45:00,36.20111523136254,0.8237182794316176,0.0
2023-01-02T01:00:00,39.13488682024915,0.49502665022940595,0.0
2023-01-02T01:15:00,47.901755015255674,-0.11414318957147605,0.0
2023-01-02T01:30:00,40.08530561069459,-1.810877480156641,0.0
