timestamp,price_eur_mwh,ambient_temp_c,solar_irradiance
2015-01-01 00:00:00,64.92,-5.824999999999989,0.0
2015-01-01 01:00:00,64.48,-6.963999999999999,0.0
2015-01-01 02:00:00,59.32,-6.963999999999999,0.0
2015-01-01 03:00:00,56.04,-6.963999999999999,0.0
2015-01-01 04:00:00,53.63,-7.70799999999997,0.0
2015-01-01 05:00:00,51.73,-7.70799999999997,0.0
2015-01-01 06:00:00,51.43,-7.70799999999997,0.0
2015-01-01 07:00:00,48.98,-4.873999999999967,0.0
2015-01-01 08:00:00,54.2,-4.873999999999967,0.0
2015-01-01 09:00:00,58.94,-4.873999999999967,0.0
2015-01-01 10:00:00,59.86,8.424000000000035,0.0
2015-01-01 11:00:00,60.12,8.424000000000035,0.0
2015-01-01 12:00:00,62.05,8.424000000000035,0.0
2015-01-01 13:00:00,62.06,9.38765625000002,0.0
2015-01-01 14:00:00,59.76,10.158312500000022,0.0
2015-01-01 15:00:00,61.18,4.80800000000005,0.0
2015-01-01 16:00:00,64.74,7.619000000000028,0.0
2015-01-01 17:00:00,74.26,4.309000000000026,0.0
2015-01-01 18:00:00,74.24,1.801187500000026,0.0
2015-01-01 19:00:00,75.64,-1.642499999999984,0.0
2015-01-01 20:00:00,73.92,-4.283999999999992,0.0
2015-01-01 21:00:00,70.53,-4.283999999999992,0.0
2015-01-01 22:00:00,64.13,-6.020999999999958,0.0
2015-01-01 23:00:00,64.02,-6.020999999999958,0.0
2015-01-02 00:00:00,58.46,-6.020999999999958,0.0
2015-01-02 01:00:00,54.7,-6.760999999999967,0.0
2015-01-02 02:00:00,54.91,-6.760999999999967,0.0
2015-01-02 03:00:00,53.07,-6.760999999999967,0.0
2015-01-02 04:00:00,54.23,-7.2479999999999905,0.0
2015-01-02 05:00:00,58.22,-7.2479999999999905,0.0
2015-01-02 06:00:00,67.55,-7.2479999999999905,0.0
2015-01-02 07:00:00,70.33,-4.319999999999993,0.0
2015-01-02 08:00:00,71.26,-4.319999999999993,0.0
2015-01-02 09:00:00,75.86,-4.319999999999993,0.0
2015-01-02 10:00:00,73.65,-4.319999999999993,0.0
2015-01-02 11:00:00,74.19,2.934000000000026,0.0
2015-01-02 12:00:00,71.51,8.495000000000005,0.0
2015-01-02 13:00:00,71.04,10.991656250000005,0.0
2015-01-02 14:00:00,71.24,11.795343750000029,0.0
2015-01-02 15:00:00,70.64,6.657500000000027,0.0
2015-01-02 16:00:00,72.85,9.4416875,0.0
2015-01-02 17:00:00,82.55,6.284312499999999,0.0
2015-01-02 18:00:00,83.33,3.1270000000000095,0.0
2015-01-02 19:00:00,83.23,0.5320000000000391,0.0
2015-01-02 20:00:00,79.06,-2.062999999999988,0.0
2015-01-02 21:00:00,76.2,-2.062999999999988,0.0
2015-01-02 22:00:00,71.75,-2.062999999999988,0.0
2015-01-02 23:00:00,66.82,-3.2274999999999636,0.0
2015-01-03 00:00:00,63.35,-4.391999999999996,0.0
2015-01-03 01:00:00,58.79,-4.391999999999996,0.0
2015-01-03 02:00:00,57.44,-5.407999999999959,0.0
2015-01-03 03:00:00,55.29,-5.407999999999959,0.0
2015-01-03 04:00:00,56.22,-5.407999999999959,0.0
2015-01-03 05:00:00,58.13,-6.08099999999996,0.0
2015-01-03 06:00:00,62.06,-6.08099999999996,0.0
2015-01-03 07:00:00,67.36,-6.08099999999996,0.0
2015-01-03 08:00:00,69.21,-3.3729999999999905,0.0
2015-01-03 09:00:00,70.35,-3.3729999999999905,0.0
2015-01-03 10:00:00,68.77,8.893000000000029,0.0
2015-01-03 11:00:00,68.82,8.893000000000029,0.0
2015-01-03 12:00:00,68.23,8.893000000000029,0.0
2015-01-03 13:00:00,67.97,8.893000000000029,0.0
2015-01-03 14:00:00,62.76,12.587000000000046,0.0
2015-01-03 15:00:00,62.03,10.219750000000033,0.0
2015-01-03 16:00:00,66.69,9.430656250000027,0.0
2015-01-03 17:00:00,71.5,6.274343750000014,0.0
2015-01-03 18:00:00,72.14,3.117999999999995,0.0
2015-01-03 19:00:00,72.45,-1.8979999999999677,0.0
2015-01-03 20:00:00,72.86,-1.8979999999999677,0.0
2015-01-03 21:00:00,70.1,-1.8979999999999677,0.0
2015-01-03 22:00:00,67.62,-3.507000000000005,0.0
2015-01-03 23:00:00,55.22,-3.507000000000005,0.0
2015-01-04 00:00:00,50.54,-3.507000000000005,0.0
2015-01-04 01:00:00,48.68,-4.231999999999971,0.0
2015-01-04 02:00:00,48.02,-4.231999999999971,0.0
2015-01-04 03:00:00,47.06,-4.231999999999971,0.0
2015-01-04 04:00:00,46.79,-4.670999999999935,0.0
2015-01-04 05:00:00,47.63,-4.670999999999935,0.0
2015-01-04 06:00:00,47.44,-4.670999999999935,0.0
2015-01-04 07:00:00,50.84,-4.670999999999935,0.0
2015-01-04 08:00:00,54.84,-1.7639999999999532,0.0
2015-01-04 09:00:00,59.95,-1.7639999999999532,0.0
2015-01-04 10:00:00,59.35,-1.7639999999999532,0.0
2015-01-04 11:00:00,57.03,10.736000000000047,0.0
2015-01-04 12:00:00,59.22,10.736000000000047,0.0
2015-01-04 13:00:00,58.56,12.724500000000035,0.0
2015-01-04 14:00:00,52.07,13.492000000000019,0.0
2015-01-04 15:00:00,52.15,13.492000000000019,0.0
2015-01-04 16:00:00,61.12,9.242500000000007,0.0
2015-01-04 17:00:00,71.98,4.992999999999995,0.0
2015-01-04 18:00:00,74.64,2.423500000000047,0.0
2015-01-04 19:00:00,75.38,-0.14599999999995816,0.0
2015-01-04 20:00:00,76.49,-0.14599999999995816,0.0
2015-01-04 21:00:00,73.83,-0.14599999999995816,0.0
2015-01-04 22:00:00,69.51,-1.891999999999996,0.0
2015-01-04 23:00:00,70.77,-1.891999999999996,0.0
2015-01-05 00:00:00,64.89,-1.891999999999996,0.0
2015-01-05 01:00:00,60.91,-1.891999999999996,0.0
2015-01-05 02:00:00,59.68,-2.6970000000000027,0.0
2015-01-05 03:00:00,58.04,-2.6970000000000027,0.0
2015-01-05 04:00:00,59.57,-2.6970000000000027,0.0
2015-01-05 05:00:00,69.73,-3.3109999999999786,0.0
2015-01-05 06:00:00,72.97,-3.3109999999999786,0.0
2015-01-05 07:00:00,77.92,-3.3109999999999786,0.0
2015-01-05 08:00:00,79.59,-0.9389999999999645,0.0
